0.000000000	 0.41934001
0.001953125	 0.61838406
0.003906250	 0.51647425
0.005859375	 0.51548541
0.007812500	 0.73977941
0.009765625	 0.67893529
0.011718750	 0.76223242
0.013671875	 0.97686988
0.015625000	 1.23596513
0.017578125	 1.20374632
0.019531250	 1.20315528
0.021484375	 1.15416968
0.023437500	 1.01424062
0.025390625	 1.11684322
0.027343750	 1.13096905
0.029296875	 0.92500758
0.031250000	 0.99164683
0.033203125	 0.95036197
0.035156250	 0.96324098
0.037109375	 1.00395405
0.039062500	 0.75634235
0.041015625	 0.61495644
0.042968750	 0.66221929
0.044921875	 0.31633607
0.046875000	 0.27114907
0.048828125	 0.43840849
0.050781250	 0.52824885
0.052734375	 0.49063036
0.054687500	 0.33482695
0.056640625	 0.37046194
0.058593750	 0.30650064
0.060546875	 0.51760387
0.062500000	 0.45794478
0.064453125	 0.30621368
0.066406250	 0.19947071
0.068359375	 0.09957509
0.070312500	-0.04956137
0.072265625	 0.09264807
0.074218750	 0.36636871
0.076171875	 0.18081300
0.078125000	 0.17589824
0.080078125	 0.27339935
0.082031250	 0.48399636
0.083984375	 0.25400832
0.085937500	 0.39200082
0.087890625	 0.74233913
0.089843750	 0.55810434
0.091796875	 0.58524656
0.093750000	 0.70436764
0.095703125	 0.81441742
0.097656250	 1.04850638
0.099609375	 0.97978497
0.101562500	 1.13567352
0.103515625	 0.84352505
0.105468750	 0.92467409
0.107421875	 1.12526119
0.109375000	 1.24044335
0.111328125	 1.21473384
0.113281250	 1.08172941
0.115234375	 1.07400811
0.117187500	 1.22046602
0.119140625	 1.48832798
0.121093750	 1.34648347
0.123046875	 1.23744547
0.125000000	 1.19910598
0.126953125	 1.27237427
0.128906250	 1.05476832
0.130859375	 1.04165018
0.132812500	 0.98667467
0.134765625	 0.89851135
0.136718750	 0.83761555
0.138671875	 0.84706831
0.140625000	 0.92659783
0.142578125	 0.76841748
0.144531250	 0.73726505
0.146484375	 0.53694838
0.148437500	 0.58255261
0.150390625	 0.41912788
0.152343750	 0.50799364
0.154296875	 0.31811836
0.156250000	 0.18272601
0.158203125	 0.16351506
0.160156250	 0.12630357
0.162109375	 0.20457163
0.164062500	 0.07757816
0.166015625	 0.11808579
0.167968750	-0.08165039
0.169921875	-0.12535006
0.171875000	-0.18605474
0.173828125	-0.18442962
0.175781250	-0.31833282
0.177734375	-0.43699551
0.179687500	-0.40207121
0.181640625	-0.50709683
0.183593750	-0.35695046
0.185546875	-0.40668377
0.187500000	-0.16387397
0.189453125	 0.05434922
0.191406250	 0.11563800
0.193359375	 0.06996349
0.195312500	 0.05918684
0.197265625	 0.06522579
0.199218750	 0.06784580
0.201171875	-0.09956221
0.203125000	-0.12069108
0.205078125	-0.15134262
0.207031250	-0.19472051
0.208984375	-0.08656033
0.210937500	-0.12673596
0.212890625	-0.17646721
0.214843750	-0.19537565
0.216796875	-0.17545411
0.218750000	-0.48033279
0.220703125	-0.60785818
0.222656250	-0.51236743
0.224609375	-0.77645183
0.226562500	-1.05368519
0.228515625	-1.13997459
0.230468750	-1.22417378
0.232421875	-1.08273971
0.234375000	-1.21674752
0.236328125	-1.17128038
0.238281250	-1.09427452
0.240234375	-1.14860106
0.242187500	-1.43110108
0.244140625	-1.48473954
0.246093750	-1.60803008
0.248046875	-1.82146168
0.250000000	-1.88021338
0.251953125	-1.83740544
0.253906250	-1.68897569
0.255859375	-1.65579069
0.257812500	-1.81260860
0.259765625	-1.87315083
0.261718750	-1.84395754
0.263671875	-1.78355086
0.265625000	-1.60262871
0.267578125	-1.46668255
0.269531250	-1.52751398
0.271484375	-1.46673274
0.273437500	-1.35469925
0.275390625	-1.22534764
0.277343750	-1.13689363
0.279296875	-1.15603507
0.281250000	-1.02217507
0.283203125	-0.79089749
0.285156250	-0.78036189
0.287109375	-0.82831001
0.289062500	-0.55875629
0.291015625	-0.50106698
0.292968750	-0.69072425
0.294921875	-0.65335947
0.296875000	-0.42038539
0.298828125	-0.17960073
0.300781250	-0.23470865
0.302734375	-0.18018278
0.304687500	-0.17181207
0.306640625	-0.21462668
0.308593750	-0.31237349
0.310546875	-0.19338341
0.312500000	 0.07732869
0.314453125	-0.13678779
0.316406250	-0.00267322
0.318359375	 0.02904006
0.320312500	 0.17741600
0.322265625	 0.18681771
0.324218750	 0.18918107
0.326171875	 0.17203979
0.328125000	 0.20921998
0.330078125	 0.18895523
0.332031250	 0.29019377
0.333984375	 0.43104032
0.335937500	 0.60088772
0.337890625	 0.63496816
0.339843750	 0.51944250
0.341796875	 0.71304142
0.343750000	 0.62505889
0.345703125	 0.73866713
0.347656250	 0.60546225
0.349609375	 0.82317299
0.351562500	 0.91383624
0.353515625	 0.95523298
0.355468750	 0.79934019
0.357421875	 0.68006849
0.359375000	 0.61704785
0.361328125	 0.49236897
0.363281250	 0.60890132
0.365234375	 0.63933754
0.367187500	 0.76841563
0.369140625	 0.64478272
0.371093750	 0.81741720
0.373046875	 0.93526793
0.375000000	 0.79677159
0.376953125	 0.80432594
0.378906250	 0.93276715
0.380859375	 0.83491379
0.382812500	 0.91631657
0.384765625	 0.97005033
0.386718750	 1.13805997
0.388671875	 1.06087005
0.390625000	 1.16308331
0.392578125	 1.31865871
0.394531250	 1.50381923
0.396484375	 1.70269394
0.398437500	 1.70692933
0.400390625	 1.76215434
0.402343750	 1.81608725
0.404296875	 1.69146872
0.406250000	 1.65647447
0.408203125	 1.78025293
0.410156250	 1.72901821
0.412109375	 1.57786155
0.414062500	 1.51627326
0.416015625	 1.69766593
0.417968750	 1.84337068
0.419921875	 1.82103443
0.421875000	 1.64439821
0.423828125	 1.61175263
0.425781250	 1.63500917
0.427734375	 1.29258728
0.429687500	 1.09419823
0.431640625	 0.61122268
0.433593750	 0.63767058
0.435546875	 0.56693828
0.437500000	 0.47941297
0.439453125	 0.41810754
0.441406250	 0.20870574
0.443359375	-0.04663934
0.445312500	-0.26644108
0.447265625	-0.35999569
0.449218750	-0.36737409
0.451171875	-0.45716915
0.453125000	-0.47129217
0.455078125	-0.48020014
0.457031250	-0.56947035
0.458984375	-0.53723997
0.460937500	-0.47765216
0.462890625	-0.32420915
0.464843750	-0.28278273
0.466796875	-0.21344787
0.468750000	-0.38893190
0.470703125	-0.38310277
0.472656250	-0.41766843
0.474609375	-0.25544500
0.476562500	-0.07404917
0.478515625	 0.08643749
0.480468750	 0.25806871
0.482421875	 0.30254185
0.484375000	 0.13027045
0.486328125	-0.07776517
0.488281250	 0.00756657
0.490234375	 0.01611309
0.492187500	 0.19436298
0.494140625	 0.29408547
0.496093750	 0.53448468
0.498046875	 0.64508647
0.500000000	 0.62803471
0.501953125	 0.66150355
0.503906250	 0.60074764
0.505859375	 0.40776908
0.507812500	 0.13552353
0.509765625	 0.01137062
0.511718750	-0.21013549
0.513671875	-0.25288823
0.515625000	-0.36529240
0.517578125	-0.42542359
0.519531250	-0.34561256
0.521484375	-0.63320506
0.523437500	-0.63769370
0.525390625	-0.49904138
0.527343750	-0.63516951
0.529296875	-0.56805992
0.531250000	-0.70370185
0.533203125	-0.85033506
0.535156250	-0.76623005
0.537109375	-0.80316681
0.539062500	-1.12461603
0.541015625	-1.09754956
0.542968750	-1.17002237
0.544921875	-1.32891870
0.546875000	-1.22740602
0.548828125	-1.10446990
0.550781250	-1.14697719
0.552734375	-1.36454570
0.554687500	-1.39883041
0.556640625	-1.38494015
0.558593750	-1.48113620
0.560546875	-1.81434882
0.562500000	-1.83775377
0.564453125	-1.97804487
0.566406250	-1.95913208
0.568359375	-1.99093044
0.570312500	-1.90388250
0.572265625	-1.93155587
0.574218750	-1.82157779
0.576171875	-1.57804310
0.578125000	-1.63871706
0.580078125	-1.45867646
0.582031250	-1.45736134
0.583984375	-1.27687299
0.585937500	-1.13838208
0.587890625	-0.92664021
0.589843750	-0.90613717
0.591796875	-0.77777368
0.593750000	-0.93551725
0.595703125	-0.67371660
0.597656250	-0.58896369
0.599609375	-0.65612441
0.601562500	-0.44193518
0.603515625	-0.50072837
0.605468750	-0.78532934
0.607421875	-0.71760339
0.609375000	-0.63686252
0.611328125	-0.50721842
0.613281250	-0.57310271
0.615234375	-0.58321744
0.617187500	-0.47087944
0.619140625	-0.41047189
0.621093750	-0.47959575
0.623046875	-0.57228720
0.625000000	-0.42279157
0.626953125	-0.40241402
0.628906250	-0.19084375
0.630859375	-0.26504797
0.632812500	-0.46912459
0.634765625	-0.39545310
0.636718750	-0.51389360
0.638671875	-0.53431153
0.640625000	-0.33786482
0.642578125	-0.32632419
0.644531250	-0.52575034
0.646484375	-0.50034928
0.648437500	-0.69138342
0.650390625	-0.42781204
0.652343750	-0.27164137
0.654296875	-0.11379956
0.656250000	 0.07659400
0.658203125	 0.04474411
0.660156250	 0.08632651
0.662109375	 0.41721913
0.664062500	 0.49830651
0.666015625	 0.47131056
0.667968750	 0.54012692
0.669921875	 0.57591265
0.671875000	 0.66345316
0.673828125	 0.83139795
0.675781250	 0.90354401
0.677734375	 0.93538320
0.679687500	 0.96193290
0.681640625	 1.04318786
0.683593750	 1.05691564
0.685546875	 1.21876574
0.687500000	 1.32183838
0.689453125	 1.25423145
0.691406250	 1.13730323
0.693359375	 1.33436048
0.695312500	 1.33557010
